# Longitude (deg), Latitude (deg), Distance Along Fault (km), Distance Along Fault (m), Scarp Height (m), Scarp Height Std (m), Upper Slope Angle (deg), upper slope std, Lower Slope Angle (deg), lower_slope_std, Filtered Median offset (1km), filtered standard deviation (1km), Filtered Median offset (3km), filtered standard deviation (3km), Filtered Median offset (5km), filtered standard deviation (5km)
31.43,-12.72,142.83,142825.00,,,,,,,,,19.56,0.00,19.56,4.83
31.43,-12.72,142.95,142945.00,,,,,,,,,,,19.56,4.83
31.42,-12.72,143.07,143065.00,,,,,,,,,,,19.56,4.83
31.42,-12.72,143.19,143185.00,,,,,,,,,,,19.56,4.83
31.42,-12.72,143.31,143305.00,,,,,,,,,,,18.07,3.92
31.42,-12.72,143.43,143425.00,,,,,,,,,,,18.07,3.92
31.42,-12.72,143.55,143545.00,,,,,,,,,,,18.07,3.92
31.42,-12.72,143.67,143665.00,,,,,,,,,24.92,0.00,19.56,3.45
31.42,-12.72,143.79,143785.00,,,,,,,,,20.75,4.17,19.56,3.45
31.42,-12.73,143.91,143905.00,,,,,,,,,20.75,4.17,20.75,4.17
31.42,-12.73,144.03,144025.00,,,,,,,,,20.75,4.17,20.75,4.17
31.42,-12.73,144.15,144145.00,,,2.21,0.05,-0.28,-0.28,,,20.75,4.17,20.75,4.17
31.42,-12.73,144.27,144265.00,,,,,,,,,20.75,4.17,16.58,6.80
31.42,-12.73,144.39,144385.00,,,,,,,,,20.75,4.17,16.58,6.80
31.42,-12.73,144.51,144505.00,,,,,,,,,20.75,4.17,16.58,6.80
31.42,-12.73,144.63,144625.00,,,,,,,24.92,0.00,20.75,4.17,16.58,6.80
31.42,-12.73,144.75,144745.00,,,,,,,20.75,4.17,20.75,4.17,12.42,7.19
31.42,-12.73,144.87,144865.00,,,,,,,20.75,4.17,20.75,4.17,16.58,6.56
31.42,-12.74,144.99,144985.00,,,,,,,20.75,4.17,20.75,4.17,16.58,6.56
31.42,-12.74,145.11,145105.00,24.92,0.52,5.09,0.32,7.14,7.14,20.75,4.17,20.75,4.17,15.26,6.00
31.42,-12.74,145.23,145225.00,16.58,0.13,7.51,0.09,4.15,4.15,20.75,4.17,16.58,6.80,15.26,6.00
31.42,-12.74,145.35,145345.00,,,,,,,20.75,4.17,16.58,6.80,15.26,6.00
31.42,-12.74,145.47,145465.00,,,,,,,20.75,4.17,16.58,6.80,15.26,6.00
31.42,-12.74,145.59,145585.00,,,,,,,20.75,4.17,16.58,6.80,16.58,5.98
31.42,-12.74,145.71,145705.00,,,,,,,16.58,0.00,12.42,7.19,16.58,5.98
31.42,-12.74,145.83,145825.00,,,,,,,,,16.58,6.56,16.58,5.98
31.42,-12.74,145.95,145945.00,,,,,,,,,16.58,6.56,16.58,5.98
31.42,-12.75,146.07,146065.00,,,,,,,,,15.26,6.00,16.58,5.98
31.42,-12.75,146.19,146185.00,,,,,,,8.26,0.00,15.26,6.00,16.58,5.98
31.42,-12.75,146.31,146305.00,,,,,,,8.26,0.00,15.26,6.00,16.58,5.98
31.42,-12.75,146.43,146425.00,,,,,,,8.26,0.00,15.26,6.00,16.58,5.98
31.42,-12.75,146.55,146545.00,,,,,,,8.26,0.00,16.58,5.98,16.58,5.98
31.42,-12.75,146.67,146665.00,8.26,0.30,4.79,0.18,3.95,3.95,7.66,0.60,15.26,4.98,16.58,5.98
31.42,-12.75,146.79,146785.00,,,,,,,8.26,4.63,13.95,5.31,16.58,5.98
31.42,-12.75,146.91,146905.00,,,,,,,8.26,4.63,13.95,5.31,16.58,5.98
31.42,-12.75,147.03,147025.00,,,,,,,11.10,4.22,13.95,5.31,16.58,5.98
31.42,-12.75,147.15,147145.00,7.05,0.10,0.10,0.19,1.04,1.04,11.10,4.22,13.95,5.31,16.58,5.98
31.42,-12.76,147.27,147265.00,17.43,0.49,0.60,0.47,3.26,3.26,13.95,4.31,13.95,5.31,16.58,5.98
31.42,-12.76,147.39,147385.00,,,,,,,13.95,4.31,13.95,5.31,17.00,6.05
31.42,-12.76,147.51,147505.00,13.95,0.19,7.54,0.03,6.82,6.82,15.69,5.15,13.95,5.31,17.00,6.05
31.42,-12.76,147.63,147625.00,,,,,,,15.69,5.15,13.95,5.31,16.58,5.50
31.42,-12.76,147.75,147745.00,,,,,,,17.43,2.88,13.95,5.31,15.69,5.91
31.42,-12.76,147.87,147865.00,,,,,,,17.48,3.53,13.95,5.31,15.69,5.91
31.42,-12.76,147.99,147985.00,21.00,0.32,6.21,0.18,9.49,9.49,17.48,3.53,13.95,5.31,15.69,5.91
31.42,-12.76,148.11,148105.00,,,,,,,21.00,0.00,13.95,5.31,15.69,5.91
31.42,-12.76,148.23,148225.00,,,,,,,21.00,0.00,15.69,5.15,15.69,5.91
31.42,-12.77,148.35,148345.00,,,,,,,21.00,0.00,17.43,5.56,15.69,5.91
31.42,-12.77,148.47,148465.00,,,,,,,21.00,0.00,17.43,5.56,17.43,6.37
31.41,-12.77,148.59,148585.00,,,,,,,,,17.43,5.56,16.05,5.98
31.41,-12.77,148.71,148705.00,,,,,,,,,19.21,3.35,16.05,5.98
31.41,-12.77,148.83,148825.00,,,,,,,,,21.00,3.77,16.05,5.98
31.41,-12.77,148.95,148945.00,,,,,,,,,21.00,3.77,16.05,5.98
31.41,-12.77,149.07,149065.00,,,,,,,,,21.82,0.81,16.05,5.98
31.41,-12.77,149.19,149185.00,,,,,,,,,21.82,0.81,17.43,5.54
31.41,-12.77,149.31,149305.00,,,,,,,22.63,0.00,21.82,0.81,17.43,5.54
31.41,-12.77,149.43,149425.00,,,,,,,22.63,0.00,22.63,1.36,17.43,5.54
31.41,-12.78,149.55,149545.00,,,,,,,22.63,0.00,22.63,4.21,17.43,5.54
31.41,-12.78,149.67,149665.00,,,,,,,22.63,0.00,22.63,4.21,19.21,3.93
31.41,-12.78,149.79,149785.00,22.63,0.72,8.91,0.07,5.40,5.40,22.63,0.00,22.63,4.21,21.00,4.23
31.41,-12.78,149.91,149905.00,,,,,,,22.63,0.00,22.63,4.21,21.00,4.23
31.41,-12.78,150.03,150025.00,,,,,,,22.63,0.00,22.63,4.21,21.82,3.65
31.41,-12.78,150.15,150145.00,,,,,,,22.63,0.00,22.63,4.21,21.82,3.65
31.41,-12.78,150.27,150265.00,,,,,,,22.63,0.00,22.63,4.21,21.82,3.65
31.41,-12.78,150.39,150385.00,,,,,,,24.34,0.00,22.63,4.21,21.82,3.65
31.41,-12.78,150.51,150505.00,,,,,,,19.51,4.83,22.63,4.21,22.63,4.21
31.41,-12.78,150.63,150625.00,,,,,,,19.51,4.83,22.63,4.21,22.63,4.21
31.41,-12.79,150.75,150745.00,,,,,,,19.51,4.83,22.63,4.21,22.63,4.21
31.41,-12.79,150.87,150865.00,24.34,0.62,4.86,0.08,5.20,5.20,19.51,4.83,22.63,4.21,22.63,4.21
31.41,-12.79,150.99,150985.00,14.68,0.20,5.29,0.21,5.10,5.10,19.51,4.83,22.63,4.21,22.63,4.21
31.41,-12.79,151.11,151105.00,,,,,,,19.51,4.83,22.63,4.21,20.37,3.80
31.41,-12.79,151.23,151225.00,,,,,,,19.51,4.83,22.63,4.21,20.37,3.80
31.41,-12.79,151.35,151345.00,,,,,,,19.51,4.83,19.51,4.83,20.37,3.80
31.41,-12.79,151.47,151465.00,,,,,,,14.68,0.00,19.51,4.83,20.37,3.80
31.41,-12.79,151.58,151584.00,,,,,,,,,19.51,4.83,20.37,3.80
31.41,-12.79,151.70,151704.00,,,,,,,,,19.51,4.83,20.37,3.80
31.41,-12.79,151.82,151824.00,,,,,,,,,19.51,4.83,20.37,3.80
31.40,-12.80,151.94,151944.00,,,,,,,,,19.51,4.83,20.37,3.80
31.40,-12.80,152.06,152064.00,,,,,,,,,18.10,4.00,20.37,3.80
31.40,-12.80,152.18,152184.00,,,,,,,,,18.10,4.00,20.37,3.80
31.40,-12.80,152.30,152304.00,,,,,,,,,18.10,4.00,18.10,4.00
31.40,-12.80,152.42,152424.00,,,,,,,,,16.39,1.71,18.10,4.00
31.40,-12.80,152.54,152544.00,,,,,,,,,18.10,0.00,18.10,4.00
31.40,-12.80,152.66,152664.00,,,,,,,,,18.10,0.00,18.10,4.00
31.40,-12.80,152.78,152784.00,,,,,,,,,18.10,0.00,17.69,3.55
31.40,-12.80,152.90,152904.00,,,,,,,,,18.10,0.00,17.69,3.55
31.40,-12.80,153.02,153024.00,,,,,,,18.10,0.00,18.10,0.00,17.69,3.55
31.40,-12.80,153.14,153144.00,,,,,,,18.10,0.00,18.10,0.00,17.69,3.55
31.40,-12.81,153.26,153264.00,,,,,,,18.10,0.00,18.10,0.00,17.69,3.55
31.40,-12.81,153.38,153384.00,,,,,,,18.10,0.00,18.10,0.00,17.28,1.46
31.40,-12.81,153.50,153504.00,18.10,0.35,5.57,0.20,7.60,7.60,18.10,0.00,18.10,0.00,17.69,0.41
31.40,-12.81,153.62,153623.00,,,,,,,18.10,0.00,18.10,0.00,17.69,0.41
31.40,-12.81,153.74,153743.00,,,,,,,18.10,0.00,17.69,0.41,17.69,0.41
31.39,-12.81,153.86,153863.00,,,,,,,18.10,0.00,17.69,0.41,17.69,0.41
31.39,-12.81,153.98,153983.00,,,,,,,18.10,0.00,17.69,0.41,17.69,0.41
31.39,-12.81,154.10,154103.00,,,,,,,,,17.69,0.41,17.69,0.41
31.39,-12.81,154.22,154223.00,,,,,,,,,17.69,0.41,17.69,0.41
31.39,-12.81,154.34,154343.00,,,,,,,,,17.69,0.41,17.69,0.41
31.39,-12.81,154.46,154463.00,,,,,,,,,17.69,0.41,17.69,0.41
31.39,-12.82,154.58,154583.00,,,,,,,,,17.69,0.41,17.69,0.41
31.39,-12.82,154.70,154703.00,,,,,,,17.28,0.00,17.69,0.41,17.69,0.41
31.39,-12.82,154.82,154823.00,,,,,,,17.28,0.00,17.69,0.41,17.69,0.41
31.39,-12.82,154.94,154943.00,,,,,,,17.28,0.00,17.69,0.41,17.69,0.41
31.39,-12.82,155.06,155063.00,,,,,,,17.28,0.00,17.28,0.00,17.69,0.41
31.39,-12.82,155.18,155183.00,17.28,0.25,0.75,0.18,1.17,1.17,17.28,0.00,17.28,0.00,17.69,0.41
31.39,-12.82,155.30,155303.00,,,,,,,17.28,0.00,17.28,0.00,17.69,0.41
31.39,-12.82,155.42,155423.00,,,,,,,17.28,0.00,17.28,0.00,17.69,0.41
31.39,-12.82,155.54,155543.00,,,,,,,17.28,0.00,17.28,0.00,17.69,0.41
31.39,-12.82,155.66,155663.00,,,,,,,17.28,0.00,17.28,0.00,17.69,0.41
31.39,-12.83,155.78,155783.00,,,,,,,,,17.28,0.00,17.69,0.41
31.39,-12.83,155.90,155903.00,,,,,,,,,17.28,0.00,17.69,0.41
31.39,-12.83,156.02,156023.00,,,,,,,,,17.28,0.00,17.28,0.00
31.39,-12.83,156.14,156143.00,,,,,,,,,17.28,0.00,17.28,0.00
31.39,-12.83,156.26,156263.00,,,,,,,,,17.28,0.00,20.20,2.93
31.39,-12.83,156.38,156383.00,,,,,,,,,17.28,0.00,20.20,2.93
31.39,-12.83,156.50,156503.00,,,,,,,,,17.28,0.00,20.20,2.93
31.39,-12.83,156.62,156623.00,,,,,,,,,17.28,0.00,20.20,2.93
31.39,-12.83,156.74,156743.00,,,,,,,,,,,20.20,2.93
31.39,-12.83,156.86,156863.00,,,,,,,,,,,20.20,2.93
31.39,-12.84,156.98,156983.00,,,,,,,,,,,20.20,2.93
31.38,-12.84,157.10,157103.00,,,,,,,,,,,20.20,2.93
31.38,-12.84,157.22,157223.00,,,,,,,,,23.13,0.00,20.20,2.93
31.38,-12.84,157.34,157343.00,,,,,,,,,23.13,0.00,20.20,2.93
31.38,-12.84,157.46,157463.00,,,,,,,,,23.13,0.00,20.20,2.93
31.38,-12.84,157.58,157583.00,,,,,,,,,23.13,0.00,20.20,2.93
31.38,-12.84,157.70,157703.00,,,,,,,,,23.13,0.00,23.13,0.00
31.38,-12.84,157.82,157823.00,,,,,,,,,23.13,0.00,23.13,0.00
31.38,-12.84,157.94,157943.00,,,,,,,,,23.13,0.00,23.13,0.00
31.38,-12.85,158.06,158063.00,,,,,,,,,23.13,0.00,23.13,0.00
31.38,-12.85,158.18,158183.00,,,,,,,23.13,0.00,23.13,0.00,23.13,0.00
31.38,-12.85,158.30,158303.00,,,,,,,23.13,0.00,23.13,0.00,23.13,0.00
31.38,-12.85,158.42,158423.00,,,,,,,23.13,0.00,23.13,0.00,23.13,0.00
31.38,-12.85,158.54,158543.00,,,,,,,23.13,0.00,23.13,0.00,23.13,0.00
31.38,-12.85,158.66,158663.00,23.13,0.23,5.51,0.07,5.04,5.04,23.13,0.00,23.13,0.00,23.13,0.00
31.38,-12.85,158.78,158783.00,,,,,,,23.13,0.00,23.13,0.00,23.13,0.00
31.38,-12.85,158.90,158903.00,,,,,,,23.13,0.00,23.13,0.00,23.13,0.00
31.38,-12.85,159.02,159023.00,,,,,,,23.13,0.00,23.13,0.00,23.13,0.00
31.38,-12.85,159.14,159143.00,,,,,,,23.13,0.00,23.13,0.00,23.13,0.00
31.38,-12.86,159.26,159263.00,,,,,,,,,23.13,0.00,23.13,0.00
31.38,-12.86,159.38,159383.00,,,,,,,,,23.13,0.00,23.13,0.00
31.38,-12.86,159.50,159503.00,,,,,,,,,23.13,0.00,23.13,0.00
31.38,-12.86,159.62,159623.00,,,,,,,,,23.13,0.00,23.13,0.00
31.38,-12.86,159.74,159743.00,,,,,,,,,23.13,0.00,23.13,0.00
31.38,-12.86,159.86,159863.00,,,,,,,,,23.13,0.00,23.13,0.00
31.38,-12.86,159.98,159983.00,,,,,,,,,23.13,0.00,23.13,0.00
31.38,-12.86,160.10,160103.00,,,,,,,,,23.13,0.00,23.13,0.00
31.38,-12.86,160.22,160223.00,,,,,,,,,,,23.13,0.00
31.38,-12.87,160.34,160343.00,,,,,,,,,,,23.13,0.00
31.38,-12.87,160.46,160463.00,,,,,,,,,,,23.13,0.00
31.38,-12.87,160.58,160583.00,,,,,,,,,,,17.64,5.49
31.38,-12.87,160.70,160703.00,,,,,,,,,,,17.64,5.49
31.38,-12.87,160.82,160823.00,,,,,,,,,,,17.64,5.49
31.38,-12.87,160.94,160943.00,,,,,,,,,,,17.64,5.49
31.38,-12.87,161.06,161063.00,,,,,,,,,,,17.64,5.49
31.38,-12.87,161.18,161183.00,,,,,,,,,,,12.15,0.00
31.38,-12.87,161.30,161303.00,,,,,,,,,,,12.15,0.00
31.38,-12.87,161.42,161423.00,,,,,,,,,,,12.15,0.00
31.38,-12.88,161.54,161543.00,,,,,,,,,12.15,0.00,12.15,0.00
31.37,-12.88,161.66,161663.00,,,,,,,,,12.15,0.00,12.15,0.00
31.37,-12.88,161.78,161783.00,,,,,,,,,12.15,0.00,12.15,0.00
31.37,-12.88,161.90,161903.00,,,,,,,,,12.15,0.00,12.15,0.00
31.37,-12.88,162.02,162023.00,,,,,,,,,12.15,0.00,12.15,0.00
31.37,-12.88,162.14,162143.00,,,,,,,,,12.15,0.00,12.15,0.00
31.37,-12.88,162.26,162263.00,,,,,,,,,12.15,0.00,12.15,0.00
31.37,-12.88,162.38,162383.00,,,,,,,,,12.15,0.00,12.15,0.00
31.37,-12.88,162.50,162503.00,,,,,,,12.15,0.00,12.15,0.00,12.15,0.00
31.37,-12.88,162.62,162623.00,,,,,,,12.15,0.00,12.15,0.00,12.15,0.00
31.37,-12.89,162.74,162743.00,,,,,,,12.15,0.00,12.15,0.00,12.15,0.00
31.37,-12.89,162.86,162863.00,,,,,,,12.15,0.00,12.15,0.00,12.15,0.00
31.37,-12.89,162.98,162983.00,12.15,0.11,0.75,0.06,0.27,0.27,12.15,0.00,12.15,0.00,12.15,0.00
31.37,-12.89,163.10,163103.00,,,,,,,12.15,0.00,12.15,0.00,15.29,3.14
31.37,-12.89,163.22,163223.00,,,,,,,12.15,0.00,12.15,0.00,15.29,3.14
31.37,-12.89,163.34,163343.00,,,,,,,12.15,0.00,12.15,0.00,15.29,3.14
31.37,-12.89,163.46,163463.00,,,,,,,12.15,0.00,12.15,0.00,15.29,3.14
31.37,-12.89,163.58,163583.00,,,,,,,,,12.15,0.00,15.29,3.14
31.37,-12.89,163.70,163703.00,,,,,,,,,12.15,0.00,15.29,3.14
31.37,-12.89,163.82,163823.00,,,,,,,,,12.15,0.00,15.29,3.14
31.37,-12.90,163.94,163943.00,,,,,,,,,12.15,0.00,15.29,3.14
31.37,-12.90,164.06,164063.00,,,,,,,,,15.29,3.14,15.29,3.14
31.37,-12.90,164.18,164183.00,,,,,,,,,15.29,3.14,13.81,2.66
31.36,-12.90,164.30,164303.00,,,,,,,,,15.29,3.14,13.81,2.66
31.36,-12.90,164.42,164423.00,,,,,,,,,15.29,3.14,13.81,2.66
31.36,-12.90,164.54,164543.00,,,,,,,,,18.44,0.00,13.81,2.66
31.36,-12.90,164.66,164663.00,,,,,,,,,18.44,0.00,13.81,2.66
31.36,-12.90,164.78,164783.00,,,,,,,,,18.44,0.00,13.81,2.66
31.36,-12.90,164.90,164902.00,,,,,,,,,18.44,0.00,13.81,2.66
31.36,-12.90,165.02,165022.00,,,,,,,18.44,0.00,18.44,0.00,13.81,2.66
31.36,-12.91,165.14,165142.00,,,,,,,18.44,0.00,16.12,2.31,13.81,2.66
31.36,-12.91,165.26,165262.00,,,,,,,18.44,0.00,16.12,2.31,13.81,2.66
31.36,-12.91,165.38,165382.00,,,,,,,18.44,0.00,16.12,2.31,13.81,2.66
31.36,-12.91,165.50,165502.00,18.44,0.44,12.61,0.05,9.70,9.70,18.44,0.00,16.12,2.31,16.12,2.31
31.36,-12.91,165.62,165622.00,,,,,,,18.44,0.00,16.12,2.31,16.12,2.31
31.36,-12.91,165.74,165742.00,,,,,,,18.44,0.00,16.12,2.31,16.12,2.31
31.36,-12.91,165.86,165862.00,,,,,,,18.44,0.00,16.12,2.31,16.12,2.31
31.36,-12.91,165.98,165982.00,,,,,,,18.44,0.00,16.12,2.31,16.12,2.31
31.36,-12.91,166.10,166102.00,,,,,,,13.81,0.00,16.12,2.31,16.12,2.31
31.36,-12.91,166.22,166222.00,,,,,,,13.81,0.00,16.12,2.31,13.81,2.47
31.36,-12.92,166.34,166342.00,,,,,,,13.81,0.00,16.12,2.31,13.81,2.47
31.36,-12.92,166.46,166462.00,,,,,,,13.81,0.00,16.12,2.31,13.81,2.47
31.36,-12.92,166.58,166582.00,13.81,0.13,1.88,0.03,9.05,9.05,13.81,0.00,16.12,2.31,13.81,2.47
31.36,-12.92,166.70,166702.00,,,,,,,13.81,0.00,16.12,2.31,13.81,2.47
31.36,-12.92,166.82,166822.00,,,,,,,13.81,0.00,16.12,2.31,13.81,2.47
31.36,-12.92,166.94,166942.00,,,,,,,13.81,0.00,16.12,2.31,13.81,2.47
31.36,-12.92,167.06,167062.00,,,,,,,13.81,0.00,13.81,0.00,13.81,2.47
31.36,-12.92,167.18,167182.00,,,,,,,,,13.28,0.53,13.81,2.47
31.36,-12.92,167.30,167302.00,,,,,,,,,13.28,0.53,16.12,6.17
31.36,-12.93,167.42,167422.00,,,,,,,,,13.28,0.53,16.12,6.17
31.36,-12.93,167.54,167542.00,,,,,,,,,13.28,0.53,16.12,6.17
31.36,-12.93,167.66,167662.00,,,,,,,,,13.28,0.53,16.12,6.17
31.36,-12.93,167.78,167782.00,,,,,,,,,13.28,0.53,16.12,6.17
31.36,-12.93,167.90,167902.00,,,,,,,,,13.28,0.53,16.12,6.17
31.36,-12.93,168.02,168022.00,,,,,,,,,13.28,0.53,13.81,7.13
31.36,-12.93,168.14,168142.00,,,,,,,12.74,0.00,12.74,0.00,13.81,7.13
31.36,-12.93,168.26,168262.00,,,,,,,12.74,0.00,20.55,7.81,13.81,7.13
31.36,-12.93,168.38,168382.00,,,,,,,12.74,0.00,20.55,7.81,13.81,7.13
31.36,-12.94,168.50,168502.00,,,,,,,12.74,0.00,20.55,7.81,13.81,7.13
31.36,-12.94,168.62,168622.00,12.74,0.38,16.21,0.24,5.01,5.01,12.74,0.00,20.55,7.81,13.81,7.13
31.36,-12.94,168.74,168742.00,,,,,,,12.74,0.00,20.55,7.81,13.81,7.13
31.36,-12.94,168.86,168862.00,,,,,,,12.74,0.00,20.55,7.81,13.81,7.13
31.36,-12.94,168.98,168982.00,,,,,,,12.74,0.00,20.55,7.81,13.81,7.13
31.36,-12.94,169.10,169102.00,,,,,,,12.74,0.00,20.55,7.81,20.55,7.81
31.36,-12.94,169.22,169222.00,,,,,,,28.36,0.00,20.55,7.81,18.33,6.46
31.36,-12.94,169.34,169342.00,,,,,,,28.36,0.00,20.55,7.81,18.33,6.46
31.36,-12.94,169.46,169462.00,,,,,,,28.36,0.00,20.55,7.81,18.33,6.46
31.36,-12.94,169.58,169582.00,,,,,,,28.36,0.00,20.55,7.81,18.42,5.63
31.36,-12.95,169.70,169702.00,28.36,0.29,8.22,0.25,4.64,4.64,28.36,0.00,20.55,7.81,18.42,5.63
31.36,-12.95,169.82,169822.00,,,,,,,28.36,0.00,20.55,7.81,18.42,5.63
31.36,-12.95,169.94,169942.00,,,,,,,28.36,0.00,20.55,7.81,18.42,5.63
31.36,-12.95,170.06,170062.00,,,,,,,28.36,0.00,20.55,7.81,18.42,5.63
31.36,-12.95,170.18,170182.00,,,,,,,28.36,0.00,23.35,5.02,18.42,5.63
31.35,-12.95,170.30,170302.00,,,,,,,,,23.35,5.02,18.42,5.63
31.35,-12.95,170.42,170422.00,,,,,,,,,23.35,5.02,18.42,5.63
31.35,-12.95,170.54,170542.00,,,,,,,,,18.50,4.69,18.42,5.63
31.35,-12.95,170.66,170662.00,,,,,,,,,18.50,4.69,18.42,5.63
31.35,-12.95,170.78,170782.00,,,,,,,,,18.50,4.69,18.42,5.63
31.35,-12.96,170.90,170902.00,,,,,,,,,18.50,4.69,18.42,5.63
31.35,-12.96,171.02,171022.00,,,,,,,,,18.50,4.69,18.42,5.63
31.35,-12.96,171.14,171142.00,,,,,,,18.33,0.00,18.50,4.69,18.50,4.69
31.35,-12.96,171.26,171262.00,,,,,,,18.33,0.00,18.42,0.09,18.50,4.69
31.35,-12.96,171.38,171382.00,,,,,,,18.33,0.00,18.42,0.09,18.50,4.69
31.35,-12.96,171.50,171502.00,,,,,,,18.42,0.09,18.42,0.09,18.50,4.69
31.35,-12.96,171.62,171622.00,18.33,0.24,2.71,0.24,2.60,2.60,18.42,0.09,18.42,0.09,18.50,4.69
31.35,-12.96,171.74,171742.00,,,,,,,18.42,0.09,18.42,0.09,18.50,4.69
31.35,-12.96,171.86,171862.00,,,,,,,18.42,0.09,18.42,0.09,18.50,4.69
31.35,-12.96,171.98,171982.00,18.50,0.14,4.44,0.02,2.75,2.75,18.42,0.09,18.42,0.09,18.50,4.69
31.35,-12.97,172.10,172102.00,,,,,,,18.42,0.09,18.42,0.09,18.50,4.69
31.35,-12.97,172.22,172222.00,,,,,,,18.50,0.00,18.42,0.09,18.42,0.09
31.35,-12.97,172.34,172342.00,,,,,,,18.50,0.00,18.42,0.09,18.42,0.09
31.35,-12.97,172.46,172462.00,,,,,,,18.50,0.00,18.42,0.09,18.42,0.09
31.35,-12.97,172.58,172582.00,,,,,,,,,18.42,0.09,18.42,0.09
31.34,-12.97,172.70,172702.00,,,,,,,,,18.42,0.09,18.42,0.09
31.34,-12.97,172.82,172822.00,,,,,,,,,18.42,0.09,18.42,0.09
31.34,-12.97,172.94,172942.00,,,,,,,,,18.42,0.09,18.42,0.09
31.34,-12.97,173.06,173062.00,,,,,,,,,18.42,0.09,18.42,0.09
31.34,-12.97,173.18,173182.00,,,,,,,,,18.50,0.00,18.42,0.09
31.34,-12.97,173.30,173302.00,,,,,,,,,18.50,0.00,18.33,3.09
31.34,-12.98,173.42,173422.00,,,,,,,,,18.50,0.00,18.33,3.09
31.34,-12.98,173.54,173542.00,,,,,,,,,,,15.10,3.50
31.34,-12.98,173.66,173662.00,,,,,,,,,,,15.10,3.50
31.34,-12.98,173.78,173782.00,,,,,,,,,,,15.10,3.50
31.34,-12.98,173.90,173902.00,,,,,,,,,,,15.10,3.50
31.34,-12.98,174.02,174022.00,,,,,,,,,,,15.10,3.50
31.34,-12.98,174.14,174142.00,,,,,,,,,,,11.87,3.35
31.34,-12.98,174.26,174262.00,,,,,,,,,11.87,0.00,11.87,3.35
31.33,-12.98,174.38,174382.00,,,,,,,,,11.87,0.00,11.87,3.35
31.33,-12.98,174.50,174502.00,,,,,,,,,11.44,0.43,11.44,0.43
31.33,-12.98,174.62,174622.00,,,,,,,,,11.44,0.43,11.44,0.43
31.33,-12.98,174.74,174742.00,,,,,,,,,11.44,0.43,11.44,0.43
31.33,-12.98,174.86,174862.00,,,,,,,,,11.44,0.43,11.44,0.43
31.33,-12.98,174.98,174981.00,,,,,,,,,11.44,0.43,11.44,0.43
31.33,-12.98,175.10,175101.00,,,,,,,,,11.44,0.43,11.44,0.43
31.33,-12.98,175.22,175221.00,,,,,,,11.87,0.00,11.44,0.43,11.44,0.43
31.33,-12.98,175.34,175341.00,,,,,,,11.87,0.00,11.44,0.43,11.44,0.43
31.33,-12.98,175.46,175461.00,,,,,,,11.44,0.43,11.44,0.43,11.44,0.43
31.32,-12.99,175.58,175581.00,,,,,,,11.44,0.43,11.44,0.43,11.44,0.43
31.32,-12.99,175.70,175701.00,11.87,0.21,5.06,0.36,1.89,1.89,11.44,0.43,11.44,0.43,11.44,0.43
31.32,-12.99,175.82,175821.00,,,,,,,11.44,0.43,11.44,0.43,11.87,2.53
31.32,-12.99,175.94,175941.00,11.00,0.35,10.67,0.40,3.07,3.07,11.44,0.43,11.44,0.43,11.87,2.53
31.32,-12.99,176.06,176061.00,,,,,,,11.44,0.43,11.44,0.43,11.87,2.53
31.32,-12.99,176.18,176181.00,,,,,,,11.44,0.43,11.44,0.43,11.87,2.53
31.32,-12.99,176.30,176301.00,,,,,,,11.00,0.00,11.44,0.43,11.87,2.53
31.32,-12.99,176.42,176421.00,,,,,,,11.00,0.00,11.44,0.43,11.87,2.53
31.32,-12.99,176.54,176541.00,,,,,,,,,11.44,0.43,14.30,3.93
31.32,-12.99,176.66,176661.00,,,,,,,,,11.44,0.43,16.74,4.84
31.32,-12.99,176.78,176781.00,,,,,,,,,11.87,2.53,16.74,4.84
31.31,-12.99,176.90,176901.00,,,,,,,,,11.87,2.53,16.74,4.84
31.31,-12.99,177.02,177021.00,,,,,,,,,11.87,2.53,16.74,4.84
31.31,-12.99,177.14,177141.00,,,,,,,,,11.87,2.53,16.74,4.84
31.31,-12.99,177.26,177261.00,,,,,,,,,13.87,2.87,16.74,4.84
31.31,-12.99,177.38,177381.00,,,,,,,,,13.87,2.87,16.74,4.84
31.31,-12.99,177.50,177501.00,,,,,,,,,18.74,2.00,16.74,4.84
31.31,-13.00,177.62,177620.00,,,,,,,,,20.74,2.74,16.74,4.84
31.31,-13.00,177.74,177740.00,,,,,,,16.74,0.00,20.74,2.74,16.74,4.84
31.31,-13.00,177.86,177860.00,,,,,,,16.74,0.00,20.74,2.74,16.74,4.84
31.31,-13.00,177.98,177980.00,,,,,,,16.74,0.00,20.74,2.74,16.74,4.84
31.31,-13.00,178.10,178100.00,,,,,,,16.74,0.00,20.74,2.74,16.74,4.84
31.31,-13.00,178.22,178220.00,16.74,0.33,8.76,0.01,3.19,3.19,16.74,0.00,20.74,2.74,18.74,4.67
31.31,-13.00,178.34,178340.00,,,,,,,16.74,0.00,20.74,2.74,18.74,4.67
31.31,-13.00,178.46,178460.00,,,,,,,18.74,2.00,20.74,2.74,20.74,2.74
31.31,-13.00,178.58,178579.00,,,,,,,20.74,2.74,20.74,2.74,20.74,2.74
31.31,-13.00,178.70,178699.00,,,,,,,20.74,2.74,20.74,2.74,20.74,2.74
