# Longitude (deg), Latitude (deg), Distance Along Fault (km), Distance Along Fault (m), Scarp Height (m), Scarp Height Std (m), Upper Slope Angle (deg), upper slope std, Lower Slope Angle (deg), lower_slope_std, Filtered Median offset (1km), filtered standard deviation (1km), Filtered Median offset (3km), filtered standard deviation (3km), Filtered Median offset (5km), filtered standard deviation (5km)
32.88,-11.73,126.76,126760.00,,,,,,,,,8.05,0.00,12.88,5.88
32.88,-11.73,126.88,126880.00,,,,,,,,,8.05,0.00,12.88,5.88
32.88,-11.73,127.00,127000.00,,,,,,,,,8.05,0.00,12.88,5.88
32.88,-11.73,127.12,127120.00,,,,,,,,,8.05,0.00,12.88,5.88
32.88,-11.73,127.24,127240.00,,,,,,,,,8.05,0.00,12.88,5.88
32.88,-11.73,127.36,127360.00,,,,,,,,,15.14,7.09,12.88,5.88
32.88,-11.73,127.48,127480.00,,,,,,,8.05,0.00,12.88,5.88,12.88,5.88
32.88,-11.74,127.60,127600.00,,,,,,,8.05,0.00,12.88,5.88,11.25,5.50
32.88,-11.74,127.72,127720.00,,,,,,,8.05,0.00,12.88,5.88,9.62,5.48
32.88,-11.74,127.84,127840.00,,,,,,,8.05,0.00,12.88,5.88,9.62,5.48
32.88,-11.74,127.96,127960.00,8.05,0.19,1.34,0.10,2.02,2.02,8.05,0.00,12.88,5.88,9.62,5.48
32.88,-11.74,128.08,128080.00,,,2.74,0.21,-0.58,-0.58,8.05,0.00,12.88,5.88,9.62,5.48
32.88,-11.74,128.20,128200.00,,,13.80,0.13,-1.00,-1.00,8.05,0.00,12.88,5.88,9.62,5.48
32.87,-11.74,128.32,128320.00,,,,,,,15.14,7.09,12.88,5.88,10.99,5.00
32.87,-11.74,128.44,128440.00,,,,,,,12.88,5.88,12.88,5.88,9.62,4.80
32.87,-11.74,128.56,128560.00,,,,,,,17.55,4.67,11.25,5.50,9.62,4.80
32.87,-11.75,128.68,128680.00,,,,,,,17.55,4.67,9.62,5.48,9.62,4.80
32.87,-11.75,128.80,128800.00,22.22,0.21,3.25,0.16,1.42,1.42,17.55,4.67,9.62,5.48,10.99,4.76
32.87,-11.75,128.92,128920.00,12.88,0.24,1.04,0.11,2.26,2.26,17.55,4.67,9.62,5.48,12.21,4.49
32.87,-11.75,129.04,129040.00,,,,,,,17.55,4.67,9.62,5.48,12.29,4.55
32.87,-11.75,129.16,129160.00,,,,,,,17.55,4.67,9.62,5.48,12.37,4.95
32.87,-11.75,129.28,129280.00,,,,,,,17.55,4.67,10.99,5.00,12.34,4.75
32.87,-11.75,129.40,129400.00,,,,,,,12.88,0.00,9.62,4.80,12.37,5.20
32.87,-11.75,129.52,129520.00,,,,,,,9.62,0.00,10.99,4.95,12.62,5.54
32.87,-11.75,129.64,129640.00,,,,,,,8.39,1.23,10.99,4.95,12.37,5.75
32.87,-11.75,129.76,129760.00,,,,,,,8.39,1.23,12.37,4.81,12.62,5.71
32.87,-11.76,129.88,129880.00,,,,,,,8.39,1.23,12.29,4.51,12.62,5.71
32.87,-11.76,130.00,130000.00,9.62,0.17,0.93,0.08,2.34,2.34,8.39,1.23,12.37,4.52,12.88,5.69
32.87,-11.76,130.12,130120.00,7.16,0.21,1.11,0.10,1.41,1.41,8.39,1.23,12.62,4.88,14.58,5.65
32.87,-11.76,130.24,130240.00,,,,,,,9.62,2.13,12.37,4.67,16.20,5.51
32.87,-11.76,130.36,130360.00,,,,,,,9.01,1.93,12.37,4.75,16.20,5.51
32.87,-11.76,130.48,130480.00,,,,,,,9.01,1.93,12.37,5.44,16.24,5.39
32.87,-11.76,130.60,130600.00,,,,,,,8.41,2.22,12.34,5.71,16.24,5.39
32.87,-11.76,130.72,130720.00,12.37,0.10,2.13,0.04,0.97,0.97,12.37,3.21,12.37,5.67,16.24,5.39
32.87,-11.76,130.84,130840.00,8.41,0.17,1.99,0.06,1.72,1.72,12.29,2.78,12.37,5.67,16.20,5.38
32.87,-11.76,130.96,130960.00,,,,,,,12.37,3.24,14.32,5.64,16.20,5.38
32.87,-11.77,131.08,131080.00,,,,,,,14.32,4.10,16.28,5.60,16.20,5.38
32.87,-11.77,131.20,131200.00,16.28,0.07,1.85,0.03,4.78,4.78,12.37,3.88,16.24,5.42,16.20,5.38
32.87,-11.77,131.32,131320.00,12.21,0.09,4.63,0.02,1.87,1.87,16.28,4.74,16.24,5.42,14.54,5.26
32.87,-11.77,131.44,131440.00,17.52,0.31,0.30,0.14,1.75,1.75,17.52,4.26,16.24,5.42,16.20,5.39
32.87,-11.77,131.56,131560.00,20.95,0.38,1.15,0.28,1.35,1.35,16.90,5.53,16.28,5.39,16.20,5.39
32.87,-11.77,131.68,131680.00,12.30,0.21,2.44,0.18,2.40,2.40,17.52,5.30,16.90,5.06,16.20,5.39
32.86,-11.77,131.80,131800.00,22.71,0.28,2.65,0.20,4.66,4.66,18.46,5.62,16.28,5.11,16.20,5.39
32.86,-11.77,131.92,131920.00,23.20,0.22,4.18,0.11,3.19,3.19,19.66,5.40,16.28,5.11,16.20,5.39
32.86,-11.77,132.04,132040.00,6.28,0.16,5.25,0.06,5.87,5.87,19.96,5.45,16.28,5.11,16.20,5.39
32.86,-11.77,132.16,132160.00,19.40,0.19,1.92,0.04,1.13,1.13,19.66,5.36,16.28,5.11,16.20,5.39
32.86,-11.77,132.28,132280.00,,,,,,,19.92,5.33,16.90,5.20,16.20,5.39
32.86,-11.77,132.40,132400.00,19.92,0.13,0.82,0.09,0.68,0.68,19.66,5.41,17.52,4.92,16.20,5.39
32.86,-11.78,132.52,132520.00,20.00,0.23,3.76,0.03,4.70,4.70,19.40,5.23,17.52,4.92,16.24,5.38
32.86,-11.78,132.64,132640.00,16.20,0.29,1.79,0.11,3.44,3.44,19.66,1.56,17.52,4.92,16.28,5.11
32.86,-11.78,132.76,132760.00,,,,,,,18.06,3.95,18.46,5.12,16.28,5.11
32.86,-11.78,132.88,132880.00,,,,,,,18.06,3.95,19.40,5.16,16.28,5.11
32.86,-11.78,133.00,133000.00,,,,,,,16.20,3.99,19.66,5.41,16.28,5.11
32.85,-11.78,133.12,133120.00,,,,,,,13.25,2.95,19.40,5.54,16.28,5.11
32.85,-11.78,133.24,133240.00,10.30,0.11,1.34,0.07,1.54,1.54,10.30,0.00,19.66,5.64,16.90,5.20
32.85,-11.78,133.36,133360.00,,,,,,,10.30,0.00,19.40,5.61,17.52,4.92
32.85,-11.78,133.48,133480.00,,,,,,,10.30,0.00,17.80,5.28,17.52,4.92
32.85,-11.78,133.60,133600.00,,,,,,,10.30,0.00,19.40,3.71,17.52,4.92
32.85,-11.78,133.72,133720.00,,,,,,,10.30,0.00,18.06,3.95,18.46,5.12
32.85,-11.78,133.84,133840.00,,,,,,,,,18.06,3.95,18.46,5.88
32.85,-11.78,133.96,133960.00,,,,,,,,,16.20,3.99,19.40,6.13
32.85,-11.78,134.08,134079.00,,,,,,,,,13.25,2.95,16.20,6.68
32.85,-11.79,134.20,134199.00,,,,,,,,,10.30,0.00,17.80,6.96
32.85,-11.79,134.32,134319.00,,,,,,,,,10.30,0.00,16.20,6.80
32.85,-11.79,134.44,134439.00,,,,,,,,,10.30,0.00,13.25,6.33
32.85,-11.79,134.56,134559.00,,,,,,,,,10.30,0.00,13.25,6.73
32.84,-11.79,134.68,134679.00,,,,,,,,,10.30,0.00,10.30,6.63
32.84,-11.79,134.80,134799.00,,,,,,,,,5.57,0.00,10.30,6.63
32.84,-11.79,134.92,134919.00,,,,,,,,,5.57,0.00,7.94,6.13
32.84,-11.79,135.04,135039.00,,,,,,,,,5.26,0.32,5.57,4.63
32.84,-11.79,135.16,135159.00,,,,,,,,,5.26,0.32,5.26,2.53
32.84,-11.79,135.28,135279.00,,,,,,,,,5.26,0.32,5.26,2.53
32.84,-11.79,135.40,135399.00,,,,,,,,,5.26,0.32,5.26,2.53
32.84,-11.79,135.52,135519.00,,,,,,,,,4.94,0.84,5.26,2.53
32.84,-11.80,135.64,135639.00,,,,,,,,,4.94,0.84,5.26,2.53
32.84,-11.80,135.76,135759.00,,,,,,,5.57,0.00,4.94,0.84,4.25,0.95
32.84,-11.80,135.88,135879.00,,,,,,,5.57,0.00,4.94,0.84,4.94,1.01
32.84,-11.80,136.00,135999.00,,,,,,,5.26,0.32,4.94,0.84,4.94,1.01
32.84,-11.80,136.12,136119.00,,,,,,,5.26,0.32,4.94,0.84,4.94,1.01
32.84,-11.80,136.24,136239.00,5.57,0.07,0.40,0.03,2.47,2.47,5.26,0.32,4.94,0.84,4.94,1.01
32.83,-11.80,136.36,136359.00,,,,,,,5.26,0.32,4.94,0.84,5.26,1.19
32.83,-11.80,136.48,136479.00,4.94,0.24,0.47,0.14,1.00,1.00,4.94,0.84,4.94,0.84,5.26,1.19
32.83,-11.80,136.60,136599.00,,,,,,,4.94,0.84,4.94,0.84,5.26,1.19
32.83,-11.80,136.72,136719.00,,,,,,,4.94,0.84,4.25,0.95,5.26,1.19
32.83,-11.80,136.84,136839.00,,,,,,,4.25,0.69,4.94,1.01,5.26,1.19
32.83,-11.80,136.96,136959.00,3.56,0.06,0.76,0.02,0.47,0.47,4.25,0.69,4.94,1.01,5.26,1.19
32.83,-11.81,137.08,137079.00,,,,,,,3.56,0.00,4.94,1.01,5.26,1.19
32.83,-11.81,137.20,137199.00,,,,,,,3.56,0.00,4.94,1.01,5.26,1.19
32.83,-11.81,137.32,137319.00,,,,,,,3.56,0.00,5.26,1.19,5.26,1.19
32.83,-11.81,137.44,137439.00,,,,,,,3.56,0.00,5.26,1.19,5.26,1.19
32.83,-11.81,137.56,137559.00,,,,,,,,,5.26,1.19,5.26,1.19
32.83,-11.81,137.68,137679.00,,,,,,,3.29,0.00,5.26,1.19,5.26,1.19
32.83,-11.81,137.80,137799.00,,,,,,,4.51,1.22,4.94,1.27,5.26,1.19
32.83,-11.81,137.92,137919.00,,,,,,,4.51,1.22,4.94,1.27,5.26,1.19
32.82,-11.81,138.04,138039.00,,,,,,,4.51,1.22,4.64,1.42,5.26,1.19
32.82,-11.81,138.16,138159.00,3.29,0.05,0.03,0.08,0.85,0.85,4.51,1.22,4.64,1.42,5.57,2.02
32.82,-11.81,138.28,138279.00,5.72,0.14,0.27,0.04,0.67,0.67,5.72,1.41,4.64,1.42,5.65,7.36
32.82,-11.81,138.40,138399.00,,,,,,,5.72,1.41,4.64,1.42,5.65,7.36
32.82,-11.82,138.52,138519.00,,,,,,,5.72,1.41,5.72,1.41,5.65,7.36
32.82,-11.82,138.64,138639.00,,,,,,,5.72,1.41,5.72,1.41,5.72,6.98
32.82,-11.82,138.76,138759.00,6.63,0.19,0.18,0.18,1.52,1.52,6.18,0.45,5.72,1.41,5.80,7.35
32.82,-11.82,138.88,138879.00,,,,,,,6.63,0.00,5.72,1.41,5.80,7.35
32.82,-11.82,139.00,138999.00,,,,,,,6.63,0.00,5.72,1.41,5.87,7.73
32.82,-11.82,139.12,139119.00,,,,,,,6.63,0.00,6.18,2.33,5.87,7.73
32.82,-11.82,139.24,139239.00,,,,,,,6.63,0.00,6.63,8.57,5.87,7.73
32.82,-11.82,139.36,139359.00,,,,,,,,,6.63,8.57,5.87,7.73
32.82,-11.82,139.48,139479.00,,,,,,,,,6.63,8.57,6.25,8.02
32.82,-11.82,139.60,139599.00,,,,,,,,,6.25,8.02,6.25,8.02
32.81,-11.82,139.72,139719.00,,,,,,,,,6.63,8.19,6.25,8.02
32.81,-11.82,139.84,139839.00,,,,,,,,,8.21,8.66,6.25,8.02
32.81,-11.83,139.96,139959.00,,,,,,,,,8.21,8.66,6.25,8.02
32.81,-11.83,140.08,140079.00,,,,,,,9.79,0.00,8.21,8.66,6.25,8.02
32.81,-11.83,140.20,140199.00,,,,,,,18.47,8.68,8.21,8.66,6.25,8.02
32.81,-11.83,140.32,140319.00,,,,,,,18.47,8.68,9.79,9.25,6.25,8.02
32.81,-11.83,140.44,140439.00,,,,,,,18.47,8.68,9.79,9.25,6.63,7.46
32.81,-11.83,140.56,140559.00,9.79,0.69,7.01,0.80,6.79,6.79,9.79,9.25,9.79,9.25,6.63,7.46
32.81,-11.83,140.68,140679.00,27.15,0.41,3.85,0.25,4.14,4.14,9.79,9.25,9.79,9.25,7.14,7.58
32.81,-11.83,140.80,140799.00,,,,,,,9.79,9.25,9.79,9.25,7.65,7.98
32.81,-11.83,140.92,140919.00,,,,,,,9.79,9.25,9.79,9.25,8.62,7.31
32.81,-11.83,141.04,141039.00,5.87,0.10,0.24,0.05,0.47,0.47,9.79,9.25,9.79,9.25,8.62,7.31
32.81,-11.83,141.16,141159.00,,,,,,,16.51,10.64,9.79,9.25,8.58,6.83
32.81,-11.83,141.28,141279.00,,,,,,,5.87,0.00,9.79,9.25,9.09,7.15
32.80,-11.83,141.40,141399.00,,,,,,,5.87,0.00,8.72,8.51,9.09,7.15
32.80,-11.84,141.52,141519.00,,,,,,,5.87,0.00,8.72,8.51,9.09,7.15
32.80,-11.84,141.64,141639.00,,,,,,,,,8.72,8.51,9.09,7.15
32.80,-11.84,141.76,141759.00,,,,,,,,,8.72,8.51,9.09,7.15
32.80,-11.84,141.88,141879.00,,,,,,,,,9.59,7.70,9.09,7.15
32.80,-11.84,142.00,141999.00,,,,,,,,,9.59,7.70,9.09,7.15
32.80,-11.84,142.12,142119.00,,,,,,,,,8.58,7.79,9.09,7.15
32.80,-11.84,142.24,142239.00,,,,,,,,,8.12,1.37,9.09,7.15
32.80,-11.84,142.36,142359.00,,,,,,,7.65,0.00,8.12,1.37,9.09,7.15
32.80,-11.84,142.48,142479.00,,,,,,,7.65,0.00,8.12,1.37,9.09,7.15
32.80,-11.84,142.60,142599.00,,,,,,,7.65,0.00,8.58,0.79,9.09,7.15
32.80,-11.84,142.72,142719.00,,,,,,,7.65,0.00,8.58,0.79,9.09,7.15
32.80,-11.84,142.84,142839.00,7.65,0.17,2.11,0.07,1.75,1.75,8.62,0.97,8.58,0.79,9.09,7.15
32.80,-11.85,142.96,142959.00,,,,,,,8.62,0.97,8.58,0.79,8.58,6.81
32.79,-11.85,143.08,143079.00,,,,,,,8.58,0.79,8.58,0.79,8.12,7.34
32.79,-11.85,143.20,143199.00,,,,,,,8.58,0.79,8.58,0.79,7.24,1.83
32.79,-11.85,143.32,143319.00,9.59,0.19,1.90,0.17,1.19,1.19,8.58,0.79,8.58,0.79,7.24,1.83
32.79,-11.85,143.44,143439.00,,,,,,,9.09,0.51,8.58,0.79,7.24,1.83
32.79,-11.85,143.56,143559.00,8.58,0.15,0.43,0.04,1.38,1.38,9.09,0.51,8.58,0.79,7.65,1.91
32.79,-11.85,143.68,143679.00,,,,,,,9.09,0.51,8.58,0.79,7.65,1.91
32.79,-11.85,143.80,143799.00,,,,,,,9.09,0.51,8.58,0.79,7.65,1.91
32.79,-11.85,143.92,143919.00,,,,,,,8.58,0.00,8.12,1.03,7.65,1.91
32.79,-11.85,144.04,144039.00,,,,,,,8.58,0.00,8.12,1.03,7.65,1.91
32.79,-11.85,144.16,144159.00,,,,,,,,,7.65,1.91,7.65,1.91
32.79,-11.85,144.28,144279.00,,,,,,,,,7.65,1.91,7.65,1.91
32.79,-11.86,144.40,144399.00,,,,,,,,,7.70,2.13,7.65,1.91
32.79,-11.86,144.52,144519.00,,,,,,,,,7.70,2.13,7.65,1.91
32.79,-11.86,144.64,144639.00,,,,,,,,,7.70,2.13,7.24,2.48
32.79,-11.86,144.76,144759.00,,,,,,,,,7.70,2.13,7.24,2.48
32.78,-11.86,144.88,144879.00,,,,,,,6.83,0.00,6.83,1.90,7.24,2.48
32.78,-11.86,145.00,144999.00,,,,,,,6.83,0.00,6.83,1.90,7.51,2.32
32.78,-11.86,145.12,145119.00,,,,,,,5.40,1.43,5.40,1.43,7.51,2.32
32.78,-11.86,145.24,145239.00,,,,,,,5.40,1.43,5.40,1.43,7.51,2.32
32.78,-11.86,145.36,145359.00,6.83,0.30,1.14,0.18,1.45,1.45,5.40,1.43,5.40,1.43,7.17,2.47
32.78,-11.86,145.48,145479.00,,,,,,,5.40,1.43,5.40,1.43,7.17,2.47
32.78,-11.86,145.60,145599.00,3.98,0.14,1.31,0.14,1.21,1.21,5.40,1.43,3.98,1.76,7.17,2.47
32.78,-11.86,145.72,145719.00,,,,,,,5.40,1.43,3.98,1.76,7.17,2.47
32.78,-11.87,145.84,145839.00,,,,,,,5.40,1.43,3.98,1.76,6.83,2.25
32.78,-11.87,145.96,145959.00,,,,,,,3.98,0.00,5.40,2.02,6.83,2.25
32.78,-11.87,146.08,146079.00,,,,,,,3.98,0.00,5.40,2.02,5.40,2.02
32.78,-11.87,146.20,146199.00,,,,,,,,,5.40,2.02,6.83,2.12
32.78,-11.87,146.32,146319.00,,,,,,,,,5.40,2.02,6.83,2.12
32.78,-11.87,146.44,146439.00,,,,,,,,,5.40,2.02,6.20,1.94
32.77,-11.87,146.56,146559.00,,,,,,,2.59,0.00,5.40,2.02,6.20,1.94
32.77,-11.87,146.68,146679.00,,,,,,,2.59,0.00,5.40,2.02,6.20,1.94
32.77,-11.87,146.80,146799.00,,,,,,,2.59,0.00,5.40,2.02,6.20,1.94
32.77,-11.87,146.92,146919.00,,,,,,,5.05,2.46,3.98,2.07,6.20,1.94
32.77,-11.87,147.04,147039.00,2.59,0.07,1.00,0.04,0.93,0.93,5.05,2.46,3.98,2.07,6.20,1.94
32.77,-11.88,147.16,147159.00,,,,,,,5.05,2.46,7.51,2.45,6.20,1.94
32.77,-11.88,147.28,147279.00,,,1.03,0.06,-0.11,-0.11,5.05,2.46,7.51,2.45,6.20,1.94
32.77,-11.88,147.40,147399.00,7.51,0.24,0.29,0.11,0.23,0.23,5.05,2.46,6.54,2.13,6.20,1.94
32.77,-11.88,147.52,147519.00,,,,,,,5.05,2.46,6.54,2.13,6.20,1.94
32.77,-11.88,147.64,147639.00,,,,,,,7.51,0.00,6.54,2.13,6.20,1.94
32.77,-11.88,147.76,147759.00,,,,,,,7.51,0.00,6.54,2.13,6.20,1.94
32.77,-11.88,147.88,147879.00,,,,,,,7.51,0.00,6.54,2.13,5.57,2.06
32.77,-11.88,148.00,147999.00,,,,,,,,,6.54,2.13,5.57,2.06
32.77,-11.88,148.12,148119.00,,,,,,,8.02,0.00,6.54,2.13,6.54,2.13
32.76,-11.88,148.24,148239.00,,,,,,,8.02,0.00,6.54,2.13,6.54,2.13
32.76,-11.88,148.36,148359.00,,,,,,,6.80,1.22,6.54,2.13,6.54,2.13
32.76,-11.88,148.48,148479.00,,,,,,,6.80,1.22,6.54,2.13,6.54,2.13
32.76,-11.89,148.60,148599.00,8.02,0.22,2.35,0.17,1.61,1.61,6.80,1.22,7.51,1.05,6.54,2.13
32.76,-11.89,148.72,148719.00,,,,,,,6.80,1.22,7.51,1.05,6.54,2.13
32.76,-11.89,148.84,148839.00,5.57,0.08,2.60,0.02,1.58,1.58,6.80,1.22,7.51,1.05,6.54,2.13
32.76,-11.89,148.96,148959.00,,,,,,,6.80,1.22,6.80,1.22,7.51,5.46
32.76,-11.89,149.08,149079.00,,,,,,,6.80,1.22,6.80,1.22,7.51,5.46
32.76,-11.89,149.20,149199.00,,,,,,,5.57,0.00,6.80,1.22,7.51,5.46
32.76,-11.89,149.32,149319.00,,,,,,,5.57,0.00,6.80,1.22,7.51,5.46
32.76,-11.89,149.44,149439.00,,,,,,,,,6.80,1.22,7.51,5.46
32.76,-11.89,149.56,149559.00,,,,,,,,,6.80,1.22,7.76,5.14
32.76,-11.89,149.68,149679.00,,,,,,,,,6.80,1.22,7.76,5.14
32.76,-11.89,149.80,149799.00,,,,,,,,,6.80,1.22,7.76,5.14
32.76,-11.89,149.92,149919.00,,,,,,,,,8.02,5.71,8.02,5.71
32.75,-11.90,150.04,150039.00,,,,,,,,,8.02,5.71,8.02,5.71
32.75,-11.90,150.16,150159.00,,,,,,,,,12.14,6.57,8.02,5.71
32.75,-11.90,150.28,150279.00,,,,,,,,,12.14,6.57,8.02,5.71
32.75,-11.90,150.40,150399.00,,,,,,,,,18.71,0.00,8.02,5.71
32.75,-11.90,150.52,150519.00,,,,,,,,,18.71,0.00,8.02,5.71
32.75,-11.90,150.64,150639.00,,,,,,,,,18.71,0.00,8.02,5.71
32.75,-11.90,150.76,150759.00,,,,,,,,,18.71,0.00,8.02,5.71
32.75,-11.90,150.88,150879.00,,,,,,,18.71,0.00,18.71,0.00,8.02,5.71
32.75,-11.90,151.00,150999.00,,,,,,,18.71,0.00,18.71,0.00,8.02,5.71
32.75,-11.90,151.12,151119.00,,,,,,,18.71,0.00,18.71,0.00,12.14,6.57
32.75,-11.90,151.24,151239.00,,,,,,,18.71,0.00,18.71,0.00,12.14,6.57
32.75,-11.90,151.36,151359.00,18.71,0.31,2.70,0.21,2.70,2.70,18.71,0.00,18.71,0.00,18.71,0.00
32.75,-11.91,151.48,151479.00,,,,,,,18.71,0.00,18.71,0.00,18.71,0.00
32.75,-11.91,151.60,151599.00,,,,,,,18.71,0.00,18.71,0.00,18.71,0.00
32.74,-11.91,151.72,151719.00,,,,,,,18.71,0.00,18.71,0.00,18.71,0.00
32.74,-11.91,151.84,151839.00,,,,,,,18.71,0.00,18.71,0.00,18.71,0.00
32.74,-11.91,151.96,151959.00,,,,,,,,,18.71,0.00,18.71,0.00
32.74,-11.91,152.08,152079.00,,,,,,,,,18.71,0.00,18.71,0.00
32.74,-11.91,152.20,152199.00,,,,,,,,,18.71,0.00,18.71,0.00
32.74,-11.91,152.32,152319.00,,,,,,,,,18.71,0.00,18.71,0.00
32.74,-11.91,152.44,152439.00,,,,,,,,,18.71,0.00,18.71,0.00
32.74,-11.91,152.56,152559.00,,,,,,,,,18.71,0.00,18.71,0.00
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
max,54.64,,,,,,,,,,,,,,
med,13.49,,,,,,,,,,,,,,
std,4.63,,,,,,,,,,,,,,
Error,,,,,,,,,,,,,,,
